profile_id,n_inversion_layers,has_G,has_E,has_HE,lowest_layer_index,strongest_layer_index,lowest_base_agl_m,lowest_top_agl_m,lowest_delta_t_c,strongest_delta_t_c,strongest_depth_m,pattern
31004_20090507_0000_00,1,False,False,True,0,0,4610.8,4662.1,0.8000000000000114,0.8000000000000114,51.30000000000018,HE
31004_20090508_0000_00,1,False,False,True,0,0,780.8,1038.1,0.8000000000000114,0.8000000000000114,257.29999999999995,HE
31004_20090509_0000_00,1,False,False,True,0,0,1445.5,1677.4,0.6000000000000245,0.6000000000000245,231.9000000000001,HE
31004_20090511_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090510_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090512_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090513_0000_00,1,False,False,True,0,0,1952.3000000000002,2174.5,0.7999999999999563,0.7999999999999563,222.19999999999982,HE
31004_20090514_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090515_0000_00,1,False,False,True,0,0,2338.7,2807.7,1.1999999999999886,1.1999999999999886,469.0,HE
31004_20090519_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090516_0000_00,1,False,False,True,0,0,2512.6,3640.3999999999996,0.4000000000000341,0.4000000000000341,1127.7999999999997,HE
31004_20090526_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090520_0000_00,1,False,False,True,0,0,1663.9,1761.8000000000002,0.4000000000000341,0.4000000000000341,97.90000000000009,HE
31004_20090524_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090523_0000_00,1,False,False,True,0,0,2587.5,2836.7,0.39999999999997726,0.39999999999997726,249.19999999999982,HE
31004_20090528_0000_00,2,True,False,True,0,0,0.0,147.0,0.6000000000000227,0.6000000000000227,147.0,G+HE
31004_20090521_0000_00,2,False,False,True,0,0,2143.3,2152.9,0.6000000000000245,0.6000000000000245,9.599999999999909,MULTI
31004_20090517_0000_00,1,False,False,True,0,0,4590.8,4653.2,0.5999999999999979,0.5999999999999979,62.399999999999636,HE
31004_20090525_0000_00,2,False,False,True,0,1,566.5999999999999,892.0,0.6000000000000227,0.8000000000000114,25.200000000000728,MULTI
31004_20090522_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090527_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090529_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090518_0000_00,1,False,False,True,0,0,733.7,953.4000000000001,0.3999999999999768,0.3999999999999768,219.70000000000005,HE
31004_20090530_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090531_0000_00,1,True,False,False,0,0,0.0,101.20000000000005,0.39999999999997726,0.39999999999997726,101.20000000000005,G
31004_20090601_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090609_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090611_0000_00,2,False,False,True,0,0,1789.1,1995.5,1.6999999999999886,1.6999999999999886,206.4000000000001,MULTI
31004_20090603_0000_00,1,False,True,False,0,0,247.79999999999995,463.79999999999995,0.8000000000000131,0.8000000000000131,216.0,E
31004_20090612_0000_00,1,False,False,True,0,0,3464.8,3789.5,1.0,1.0,324.6999999999998,HE
31004_20090605_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090602_0000_00,1,False,True,False,0,0,137.0,444.79999999999995,0.8000000000000131,0.8000000000000131,307.79999999999995,E
31004_20090610_0000_00,3,False,False,True,0,1,1830.1,2081.2,0.8000000000000114,1.6000000000000245,346.1999999999998,MULTI
31004_20090606_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090604_0000_00,1,False,False,True,0,0,3254.2,3469.8,1.400000000000034,1.400000000000034,215.60000000000036,HE
31004_20090607_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090608_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090622_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090614_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090616_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090613_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090615_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090617_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090620_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090619_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090623_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090624_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090625_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090618_0000_00,1,False,False,True,0,0,2944.4,3191.3,0.3999999999999764,0.3999999999999764,246.9000000000001,HE
31004_20090621_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090626_0000_00,1,False,False,True,0,0,3136.9,3427.8999999999996,0.4000000000000341,0.4000000000000341,290.99999999999955,HE
31004_20090628_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090627_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090629_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090701_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090630_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090704_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090703_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090702_0000_00,1,False,False,True,0,0,2566.4,2790.3,1.199999999999989,1.199999999999989,223.9000000000001,HE
31004_20090707_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090706_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090705_0000_00,1,False,False,True,0,0,1945.4,2166.7,1.6000000000000223,1.6000000000000223,221.29999999999973,HE
31004_20090708_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090709_0000_00,2,False,False,True,0,1,752.3,1150.2,0.6000000000000227,1.3999999999999777,229.4000000000001,MULTI
31004_20090710_0000_00,1,False,False,True,0,0,1908.4,2219.5,0.5999999999999659,0.5999999999999659,311.0999999999999,HE
31004_20090711_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090719_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090715_0000_00,1,False,False,True,0,0,2227.6,2468.5,0.6000000000000223,0.6000000000000223,240.9000000000001,HE
31004_20090716_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090718_0000_00,1,False,False,True,0,0,407.4000000000001,502.29999999999995,1.0,1.0,94.89999999999986,HE
31004_20090724_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090714_0000_00,1,False,False,True,0,0,2352.3,2690.2,1.0,1.0,337.89999999999964,HE
31004_20090721_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090720_0000_00,1,False,False,True,0,0,801.2,909.5999999999999,0.7999999999999563,0.7999999999999563,108.39999999999986,HE
31004_20090723_0000_00,1,False,False,True,0,0,2875.1,3083.3,0.6000000000000227,0.6000000000000227,208.20000000000027,HE
31004_20090722_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090712_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090713_0000_00,1,False,False,True,0,0,3559.2,3794.5,0.8000000000000114,0.8000000000000114,235.30000000000018,HE
31004_20090717_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090726_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090729_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090802_0000_00,1,False,False,True,0,0,3051.6,3262.6,1.400000000000034,1.400000000000034,211.0,HE
31004_20090725_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090805_0000_00,1,False,False,True,0,0,3007.3,3179.5,0.5999999999999659,0.5999999999999659,172.19999999999982,HE
31004_20090803_0000_00,1,False,False,True,0,0,1137.7,1490.5,2.0,2.0,352.79999999999995,HE
31004_20090807_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090727_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090730_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090806_0000_00,1,False,False,True,0,0,2390.2,2858.6,1.1999999999999886,1.1999999999999886,468.4000000000001,HE
31004_20090731_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090801_0000_00,2,False,False,True,0,1,1786.6999999999998,2005.0,0.39999999999997704,1.0,180.30000000000018,MULTI
31004_20090728_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090804_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090809_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090812_0000_00,1,False,False,True,0,0,940.5,1131.3,0.39999999999997726,0.39999999999997726,190.79999999999995,HE
31004_20090808_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090815_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090814_0000_00,1,False,False,True,0,0,2104.8,2330.2,0.6000000000000223,0.6000000000000223,225.39999999999964,HE
31004_20090810_0000_00,1,False,False,True,0,0,594.8,1044.6,2.6000000000000227,2.6000000000000227,449.79999999999995,HE
31004_20090811_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090816_0000_00,2,False,False,True,0,1,383.5,695.2,1.3999999999999755,1.9999999999999996,316.1999999999998,MULTI
31004_20090813_0000_00,2,False,False,True,0,1,2250.8,2572.6,0.7999999999999543,0.8000000000000114,208.60000000000036,MULTI
31004_20090817_0000_00,2,True,False,True,0,0,0.0,328.20000000000005,2.3999999999999755,2.3999999999999755,328.20000000000005,G+HE
31004_20090818_0000_00,1,False,False,True,0,0,3618.2,3827.3999999999996,0.3999999999999764,0.3999999999999764,209.19999999999982,HE
31004_20090820_0000_00,1,True,False,False,0,0,0.0,671.5999999999999,0.6000000000000227,0.6000000000000227,671.5999999999999,G
31004_20090821_0000_00,2,False,True,True,0,0,78.60000000000002,480.5999999999999,1.3999999999999755,1.3999999999999755,401.9999999999999,E+HE
31004_20090822_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090824_0000_00,1,True,False,False,0,0,0.0,350.20000000000005,3.0,3.0,350.20000000000005,G
31004_20090823_0000_00,1,True,False,False,0,0,0.0,480.0999999999999,1.1999999999999904,1.1999999999999904,480.0999999999999,G
31004_20090825_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090826_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090827_0000_00,1,False,False,True,0,0,2834.6,3064.6,0.5999999999999659,0.5999999999999659,230.0,HE
31004_20090830_0000_00,1,True,False,False,0,0,0.0,21.600000000000023,0.3999999999999808,0.3999999999999808,21.600000000000023,G
31004_20090829_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090831_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090901_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090828_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090904_0000_00,1,True,False,False,0,0,0.0,303.70000000000005,2.6000000000000245,2.6000000000000245,303.70000000000005,G
31004_20090902_0000_00,1,True,False,False,0,0,0.0,86.60000000000002,0.40000000000003233,0.40000000000003233,86.60000000000002,G
31004_20090903_0000_00,1,True,False,False,0,0,0.0,183.0,1.3999999999999755,1.3999999999999755,183.0,G
31004_20090905_0000_00,2,False,False,True,0,0,397.5999999999999,732.9000000000001,6.199999999999989,6.199999999999989,335.3000000000002,MULTI
31004_20090918_0000_00,1,True,False,False,0,0,0.0,255.20000000000005,1.0000000000000004,1.0000000000000004,255.20000000000005,G
31004_20090910_0000_00,2,False,False,True,0,1,2668.5,2918.7,0.3999999999999755,1.1999999999999886,60.399999999999636,MULTI
31004_20090919_0000_00,2,True,False,True,0,0,0.0,282.9,4.699999999999989,4.699999999999989,282.9,G+HE
31004_20090915_0000_00,2,True,False,True,0,1,0.0,174.70000000000005,0.3999999999999774,0.40000000000003233,521.1999999999998,G+HE
31004_20090906_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090913_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090917_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090908_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090909_0000_00,1,True,False,False,0,0,0.0,63.299999999999955,0.7999999999999545,0.7999999999999545,63.299999999999955,G
31004_20090907_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090912_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090914_0000_00,1,True,False,False,0,0,0.0,268.20000000000005,0.600000000000021,0.600000000000021,268.20000000000005,G
31004_20090916_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090911_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090920_0000_00,2,True,False,True,0,0,0.0,118.0,2.799999999999955,2.799999999999955,118.0,G+HE
31004_20090927_0000_00,1,True,False,False,0,0,0.0,136.10000000000002,3.3999999999999773,3.3999999999999773,136.10000000000002,G
31004_20090924_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090925_0000_00,1,False,False,True,0,0,2020.4,2838.9,1.1999999999999886,1.1999999999999886,818.5,HE
31004_20090921_0000_00,1,False,False,True,0,0,3279.3,3625.1000000000004,1.0,1.0,345.8000000000002,HE
31004_20090926_0000_00,1,True,False,False,0,0,0.0,141.60000000000002,0.8000000000000109,0.8000000000000109,141.60000000000002,G
31004_20090930_0000_00,1,False,True,False,0,0,40.60000000000002,407.0,1.3999999999999773,1.3999999999999773,366.4,E
31004_20090922_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091001_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090923_0000_00,0,False,False,False,,,,,,,,NONE
31004_20090928_0000_00,1,False,False,True,0,0,2444.9,2905.4,1.6000000000000192,1.6000000000000192,460.5,HE
31004_20090929_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091003_0000_00,1,False,False,True,0,0,857.3,1075.8,0.8000000000000114,0.8000000000000114,218.5,HE
31004_20091002_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091004_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091007_0000_00,4,True,False,True,0,0,0.0,71.89999999999998,1.6000000000000227,1.6000000000000227,71.89999999999998,MULTI
31004_20091006_0000_00,2,True,False,True,0,0,0.0,456.70000000000005,4.399999999999977,4.399999999999977,456.70000000000005,G+HE
31004_20091005_0000_00,2,True,False,True,0,1,0.0,17.899999999999977,0.39999999999997726,2.0,355.1999999999998,G+HE
31004_20091012_0000_00,3,False,False,True,0,0,1122.3,1376.8000000000002,0.6000000000000227,0.6000000000000227,254.50000000000023,MULTI
31004_20091011_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091010_0000_00,1,False,False,True,0,0,1408.4,1658.1,0.5999999999999659,0.5999999999999659,249.69999999999982,HE
31004_20091009_0000_00,2,False,False,True,0,0,1728.1,2429.6,3.0,3.0,701.5,MULTI
31004_20091014_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091008_0000_00,1,False,False,True,0,0,4851.0,4854.8,1.0,1.0,3.800000000000182,HE
31004_20091013_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091015_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091016_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091017_0000_00,1,False,True,False,0,0,250.0,838.2,1.0000000000000018,1.0000000000000018,588.2,E
31004_20091018_0000_00,1,False,False,True,0,0,1919.8000000000002,2176.3,0.8000000000000114,0.8000000000000114,256.5,HE
31004_20091023_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091019_0000_00,1,False,True,False,0,0,50.60000000000002,219.79999999999995,2.6000000000000227,2.6000000000000227,169.19999999999993,E
31004_20091024_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091022_0000_00,1,True,False,False,0,0,24.600000000000023,550.7,1.6000000000000192,1.6000000000000192,526.1,G
31004_20091020_0000_00,3,True,False,True,0,0,0.0,266.70000000000005,9.000000000000002,9.000000000000002,266.70000000000005,MULTI
31004_20091028_0000_00,1,False,False,True,0,0,2076.4,2088.9,1.1999999999999886,1.1999999999999886,12.5,HE
31004_20091025_0000_00,1,False,False,True,0,0,4550.7,4869.5,0.5999999999999943,0.5999999999999943,318.8000000000002,HE
31004_20091026_0000_00,1,False,False,True,0,0,2367.3,2481.6,1.8000000000000114,1.8000000000000114,114.29999999999973,HE
31004_20091021_0000_00,1,False,False,True,0,0,2146.4,2247.6,0.3999999999999808,0.3999999999999808,101.19999999999982,HE
31004_20091027_0000_00,3,True,False,True,0,0,0.0,588.5,3.0000000000000266,3.0000000000000266,588.5,MULTI
31004_20091029_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091031_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091030_0000_00,1,False,False,True,0,0,2152.3,2238.3,0.4000000000000057,0.4000000000000057,86.0,HE
31004_20091110_0000_00,1,False,False,True,0,0,4480.7,4531.2,3.0,3.0,50.5,HE
31004_20091112_0000_00,1,False,False,True,0,0,765.4000000000001,794.3,0.3999999999999808,0.3999999999999808,28.899999999999864,HE
31004_20091101_0000_00,1,False,False,True,0,0,1199.6,1494.5,5.0,5.0,294.9000000000001,HE
31004_20091111_0000_00,1,False,False,True,0,0,2136.4,2178.7,1.5999999999999943,1.5999999999999943,42.29999999999973,HE
31004_20091107_0000_00,2,False,False,True,0,0,606.4000000000001,655.4000000000001,1.0,1.0,49.0,MULTI
31004_20091103_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091104_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091114_0000_00,2,False,False,True,0,0,563.3,1179.0,3.0,3.0,615.7,MULTI
31004_20091113_0000_00,3,False,False,True,0,2,333.9,813.3,1.8000000000000114,2.200000000000017,83.09999999999945,MULTI
31004_20091109_0000_00,1,False,False,True,0,0,1366.5,1744.1999999999998,2.0,2.0,377.6999999999998,HE
31004_20091102_0000_00,2,False,False,True,0,0,1994.8000000000002,2207.6,1.200000000000017,1.200000000000017,212.79999999999973,MULTI
31004_20091108_0000_00,3,True,False,True,0,2,0.0,89.60000000000002,0.6000000000000192,0.8000000000000114,95.19999999999982,MULTI
31004_20091106_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091105_0000_00,1,False,False,True,0,0,3582.5,3823.2,0.3999999999999808,0.3999999999999808,240.69999999999982,HE
31004_20091116_0000_00,3,True,False,True,0,2,0.0,198.70000000000005,4.400000000000006,4.800000000000008,735.7999999999997,MULTI
31004_20091118_0000_00,2,True,False,True,0,0,0.0,246.20000000000005,4.800000000000011,4.800000000000011,246.20000000000005,G+HE
31004_20091120_0000_00,2,True,False,True,0,0,0.0,109.29999999999995,2.8000000000000114,2.8000000000000114,109.29999999999995,G+HE
31004_20091125_0000_00,1,True,False,False,0,0,0.0,1473.6,12.60000000000002,12.60000000000002,1473.6,G
31004_20091126_0000_00,3,True,False,True,0,1,0.0,123.5,0.3999999999999808,1.3999999999999808,278.70000000000005,MULTI
31004_20091121_0000_00,2,True,False,True,0,0,0.0,277.9,8.400000000000006,8.400000000000006,277.9,G+HE
31004_20091115_0000_00,2,False,False,True,0,1,575.0999999999999,967.4000000000001,2.2000000000000135,4.599999999999998,241.5,MULTI
31004_20091117_0000_00,2,True,False,True,0,0,0.0,642.7,1.2000000000000135,1.2000000000000135,642.7,G+HE
31004_20091119_0000_00,1,False,False,True,0,0,2068.3,2123.6,1.2000000000000135,1.2000000000000135,55.29999999999973,HE
31004_20091123_0000_00,1,False,False,True,0,0,605.7,967.0999999999999,5.400000000000006,5.400000000000006,361.39999999999986,HE
31004_20091124_0000_00,2,True,False,True,0,0,0.0,1255.5,7.800000000000008,7.800000000000008,1255.5,G+HE
31004_20091128_0000_00,1,False,False,True,0,0,645.5999999999999,899.7,0.799999999999983,0.799999999999983,254.10000000000014,HE
31004_20091127_0000_00,3,True,False,True,0,0,0.0,459.70000000000005,6.400000000000006,6.400000000000006,459.70000000000005,MULTI
31004_20091122_0000_00,3,True,False,True,0,1,0.0,54.60000000000002,1.1999999999999886,4.0,260.9000000000001,MULTI
31004_20091129_0000_00,2,True,False,True,0,1,0.0,64.60000000000002,1.1999999999999922,1.6000000000000192,260.3000000000002,G+HE
31004_20091202_0000_00,2,True,False,True,0,0,0.0,656.2,8.400000000000006,8.400000000000006,656.2,G+HE
31004_20091130_0000_00,2,True,False,True,0,0,0.0,110.60000000000002,0.799999999999983,0.799999999999983,110.60000000000002,G+HE
31004_20091206_0000_00,2,False,False,True,0,0,532.0999999999999,794.0999999999999,3.2000000000000135,3.2000000000000135,262.0,MULTI
31004_20091205_0000_00,2,True,False,True,0,0,0.0,350.5,1.7999999999999865,1.7999999999999865,350.5,G+HE
31004_20091201_0000_00,1,True,False,False,0,0,0.0,1381.6,9.60000000000002,9.60000000000002,1381.6,G
31004_20091208_0000_00,0,False,False,False,,,,,,,,NONE
31004_20091209_0000_00,1,True,False,False,0,0,0.0,273.4,7.199999999999989,7.199999999999989,273.4,G
31004_20091207_0000_00,1,True,False,False,0,0,0.0,359.0999999999999,6.999999999999972,6.999999999999972,359.0999999999999,G
